ID,Source,Severity,Start_Time,End_Time,Start_Lat,Start_Lng,End_Lat,End_Lng,Distance.mi.,Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature.F.,Wind_Chill.F.,Humidity...,Pressure.in.,Visibility.mi.,Wind_Direction,Wind_Speed.mph.,Precipitation.in.,Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-3879005,Source1,2,4/1/2022 19:08,4/1/2022 19:28,28.355928,-81.496017,28.347992,-81.488748,0.704,Slow traffic on FL-535 from FL-536/World Center Dr (CR-535) to N Poinciana Blvd (CR-535) due to accident.,State Road 535,Orlando,Orange,FL,32821,US,US/Eastern,KMCO,4/1/2022 18:53,81,81,65,29.87,10,NNW,3,0,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3348124,Source2,3,8/1/2017 9:23,8/1/2017 9:52,42.504543,-83.114975,NA,NA,0,Right hand shoulder blocked due to accident on I-75 Northbound at Exit 63 12 Mile Rd.,Chrysler Expy S,Madison Heights,Oakland,MI,48071,US,US/Eastern,KVLL,8/1/2017 9:15,75.4,NA,50,30.14,10,WNW,4.6,NA,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3783589,Source1,2,4/12/2022 21:10,4/12/2022 22:45,34.214059,-118.350601,34.221948,-118.363689,0.925,Incident on I-5 NB near GLENOAKS BLVD Drive with caution.,Golden State Fwy N,Sun Valley,Los Angeles,CA,91352,US,US/Pacific,KBUR,4/12/2022 20:53,60,60,12,29.22,10,NNW,15,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-4028169,Source1,2,3/19/2022 14:46,3/19/2022 15:06,47.631061,-122.175272,47.632057,-122.186189,0.513,Slow traffic on WA-520 W from 148th Ave (WA-520) to I-405 (WA-520) due to accident.,WA-520 W,Bellevue,King,WA,98005,US,US/Pacific,KBFI,3/19/2022 14:53,44,40,85,30,10,NE,7,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3919532,Source1,2,49:00.0,17:27.0,33.204712,-111.90875,33.214997,-111.916676,0.846,Incident on I-10 WB near MARICOPA PINAL COUNTY LINE Right shoulder closed.,I-10 W,Chandler,Pinal,AZ,85248,US,US/Mountain,KCHD,10/6/2022 9:47,79,79,39,28.74,10,E,6,NA,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3458844,Source1,2,1/12/2017 11:34,1/12/2017 17:34,41.62043,-87.57886,41.62567,-87.5789,0.362,At IL-83/Sibley Blvd/Exit 71 - Accident.,Bishop Ford Fwy E,Dolton,Cook,IL,60419,US,US/Central,KIGQ,1/12/2017 11:35,26.2,22.1,98,30.11,4,NW,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3899083,Source1,2,1/13/2023 5:49,1/13/2023 8:03,40.525873,-121.031926,40.52814,-121.03607,0.268,Accident on CA-44 from Bridge Creek Springs Rd/McCoy Rd/Pittville Rd (Feather Lake Hwy/CA-44) to CR-A21/Mooney Rd/Champs Flat Rd (Feather Lake Hwy/CA-44).,Feather Lake Hwy,McArthur,Lassen,CA,96056,US,US/Pacific,KAAT,1/13/2023 5:55,43,38,68,25.55,10,S,8,0,Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3902149,Source1,2,3/19/2022 16:59,3/19/2022 18:19,32.804727,-79.94593,32.805301,-79.946266,0.044,Incident on MEETING ST near BUTLER ST Drive with caution.,Meeting St,Charleston,Charleston,SC,29403-4224,US,US/Eastern,KJZI,3/19/2022 16:55,72,72,78,29.94,9,SSW,13,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3388748,Source2,3,8/20/2017 18:37,8/20/2017 19:06,40.352592,-76.720757,NA,NA,0,Shoulder closed due to accident on I-81 Southbound at Exit 77 PA-39 Linglestown Rd.,I-81 N,Harrisburg,Dauphin,PA,17112,US,US/Eastern,KCXY,8/20/2017 18:56,82,NA,47,30.11,10,Variable,3.5,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3040156,Source2,3,1/2/2018 8:03,1/2/2018 8:33,41.343826,-73.654335,NA,NA,0,Left lane blocked due to accident on I-684 Southbound at Exit 8 County Hwy-138 Hardscrabble Rd.,I-684 S,North Salem,Westchester,NY,10560,US,US/Eastern,KDXR,1/2/2018 7:53,6.1,NA,69,30.39,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3631640,Source1,2,6/22/2017 8:19,6/22/2017 14:19,40.78128,-73.9441,40.78418,-73.9423,0.221,At 96th St/Exit 14 - Accident.,FDR Dr N,New York,New York,NY,10128,US,US/Eastern,KNYC,6/22/2017 7:51,72,NA,59,30.03,10,Variable,3.5,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3440836,Source1,2,9/2/2016 9:54,9/2/2016 15:54,30.328863,-98.019451,30.329656,-98.02139,0.128,At Lakeway - Accident.,W Highway 71,Austin,Travis,TX,78738,US,US/Central,KRYW,9/2/2016 9:55,76.5,NA,83,30.07,7,NE,4.6,NA,Thunderstorm,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3983727,Source1,2,25:39.0,40:39.0,29.733209,-95.35768,29.733125,-95.357418,0.017,Incident on TUAM ST near BRAILSFORT ST Drive with caution.,Brailsfort St,Houston,Harris,TX,77004-1804,US,US/Central,KMCJ,10/15/2022 18:53,81,81,62,29.92,10,SSE,9,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3840323,Source1,2,4/21/2022 7:45,4/21/2022 9:06,36.62765622,-121.5875709,36.62462622,-121.5834609,0.309,Incident on US-101 SB near ABBOTT ST Drive with caution.,El Camino Real,Salinas,Monterey,CA,93901,US,US/Pacific,KSNS,4/21/2022 7:53,55,55,86,29.88,10,SSE,12,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3119304,Source2,2,12/11/2017 7:26,12/11/2017 7:56,42.00539,-88.14473,NA,NA,0,Accident on IL-19 Irving Park Rd at Barrington Rd.,E Irving Park Rd,Hanover Park,Cook,IL,60133,US,US/Central,KDPA,12/11/2017 7:52,26.1,16.2,88,29.94,5,South,10.4,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3346645,Source2,2,7/28/2017 15:50,7/28/2017 16:19,44.896637,-93.349861,NA,NA,0.889999986,Accident on MN-100 Northbound from MN-62 to Normandale Rd.,Benton Ave,Minneapolis,Hennepin,MN,55424,US,US/Central,KMSP,7/28/2017 15:53,82.9,NA,41,30.06,10,Variable,5.8,NA,Scattered Clouds,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4027607,Source1,2,6/21/2022 17:27,6/21/2022 19:19,35.315048,-120.830026,35.31692,-120.830005,0.129,Incident on 12TH ST near NIPOMO AVE Drive with caution.,Santa Ynez Ave,Los Osos,San Luis Obispo,CA,93402-2838,US,US/Pacific,KSBP,6/21/2022 17:56,79,79,40,29.65,10,W,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3920503,Source1,2,01:01.0,40:51.0,46.100201,-114.187974,46.109009,-114.181382,0.686,Travelers can expect the following: Crash blockage with reduced lanes southbound until further notice. WATCH FOR EMERGENCY PERSONNEL AND EXPECT DELAYS - SINGLE LANE SOUTH BOUND TRAFFIC,US Highway 93 S,Hamilton,Ravalli,MT,59840-8929,US,US/Mountain,KHMM,8/9/2022 16:53,101,101,10,26.66,10,VAR,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3543805,Source1,2,10/12/2016 9:20,10/12/2016 15:20,37.73226,-122.43197,37.73016,-122.4394,0.431,At Monterey Blvd/San Jose Ave - Accident.,I-280 S,San Francisco,San Francisco,CA,94112,US,US/Pacific,KSFO,10/12/2016 8:56,57.9,NA,78,30.1,10,South,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3075231,Source2,2,1/17/2018 22:34,1/17/2018 23:03,38.977207,-121.414703,NA,NA,0,Accident on Riosa Rd at Placer Rd.,Riosa Rd,Lincoln,Placer,CA,95648,US,US/Pacific,KLHM,1/17/2018 22:35,NA,NA,NA,30.21,1,NE,3.5,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3771090,Source1,2,8/3/2022 16:18,8/3/2022 19:07,40.819608,-73.930643,40.822254,-73.930816,0.183,Incident on I-87 NB near E 149TH ST Center lane blocked. Expect Delays.,Major Deegan Expy N,Bronx,Bronx,NY,10451,US,US/Eastern,KLGA,8/3/2022 15:51,91,91,28,29.93,10,SSW,8,0,Fair,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3628933,Source1,4,6/12/2017 14:35,6/12/2017 20:35,42.4762,-83.12452,42.47533,-83.143702,0.979,Closed between 10 Mile Rd/Exit 17 and M-1/Woodward Ave/Exit 16 - Road closed due to accident.,I-696 W,Royal Oak,Oakland,MI,48067,US,US/Eastern,KVLL,6/12/2017 14:33,90.7,NA,31,29.96,10,SW,16.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3896842,Source1,2,1/16/2022 16:41,1/16/2022 19:21,35.62212825,-82.18433261,35.63870825,-82.14690261,2.394,Near Old Fort / Mile Marker 72 Heading East. The right lane is closed near Exit 72 US 70 (West Main Street).,I-40,Old Fort,McDowell,NC,28762,US,US/Eastern,KFQD,1/16/2022 16:35,28,23,100,28.41,0.75,N,5,0.01,Light Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3109852,Source2,2,12/6/2017 14:03,12/6/2017 14:48,28.631054,-81.498047,NA,NA,0,Accident on Stone Rd at County Hwy-435 Clarcona Rd.,Stone Rd,Apopka,Orange,FL,32703-8969,US,US/Eastern,KORL,12/6/2017 13:53,82,NA,52,30.05,10,South,10.4,NA,Partly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3862350,Source1,2,8/15/2022 11:03,8/15/2022 11:20,37.573536,-77.458917,37.581317,-77.469307,0.783,Slow traffic on I-95 N - I-64 W from US-301/US-1/N Belvidere St/Exit 76 (I-64/I-95) to I-95 (Richmond) (North)/I-64 (I-64/I-95) due to accident.,I-64 W,Richmond,Richmond City,VA,23227,US,US/Eastern,KOFP,8/15/2022 11:03,65,65,93,29.79,2,E,8,0.04,Heavy Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3067874,Source2,2,1/15/2018 14:05,1/15/2018 14:50,30.366194,-91.119408,NA,NA,0,Accident on Highland Rd at Gardere Ln.,Gardere Ln,Baton Rouge,East Baton Rouge,LA,70808,US,US/Central,KBTR,1/15/2018 13:53,57.9,NA,27,30.36,10,South,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3188187,Source2,3,11/15/2017 6:40,11/15/2017 7:25,34.129486,-117.934906,NA,NA,0,Right hand shoulder blocked due to accident on I-210 Eastbound before Exit 38 Irwindale Ave.,Foothill Fwy E,Baldwin Park,Los Angeles,CA,91706,US,US/Pacific,KEMT,11/15/2017 7:45,57.2,NA,63,29.99,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3797931,Source1,2,6/7/2022 17:04,6/7/2022 18:22,36.13415,-95.960159,36.134166,-95.959032,0.063,Incident on 20TH ST near HOUSE 2224 Drive with caution.,S Zunis Ave,Tulsa,Tulsa,OK,74104,US,US/Central,KTUL,6/7/2022 16:53,85,85,61,29.11,10,ESE,7,0,Mostly Cloudy,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3310774,Source2,2,9/15/2017 6:37,9/15/2017 7:06,34.030663,-78.921936,NA,NA,0,Accident on Bonnie Bay Rd between Booth Rd and Pine Level Dr.,Bonnie Bay Rd,Loris,Horry,SC,29569-6911,US,US/Eastern,KCPC,9/15/2017 6:40,68.4,NA,97,30.03,7,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3572799,Source1,2,2/21/2017 0:06,2/21/2017 6:06,35.442713,-80.87321,35.44296,-80.876425,0.182,At Northcross Dr - Accident.,Sam Furr Rd,Huntersville,Mecklenburg,NC,28078,US,US/Eastern,KJQF,2/21/2017 0:00,50,NA,71,30.23,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3615893,Source1,2,5/18/2017 19:15,5/19/2017 1:15,40.727445,-73.929406,40.728369,-73.928301,0.086,At I-495/Long Island Expy/Exit 35 - Accident.,Brooklyn Queens Expy,Brooklyn,Kings,NY,11222,US,US/Eastern,KNYC,5/18/2017 18:51,87.1,NA,44,29.82,10,North,NA,NA,Clear,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3982601,Source1,2,19:30.0,07:00.0,34.399191,-118.46128,34.382942,-118.487752,1.881,Stationary traffic on Antelope Valley Fwy S - CA-14 S from Sierra Hwy (CA-14) to Placerita Canyon Rd (CA-14) due to accident.,Antelope Valley Fwy S,Newhall,Los Angeles,CA,91321,US,US/Pacific,K3A6,2/15/2023 1:51,44,41,53,29.12,10,VAR,6,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3410577,Source2,2,8/30/2017 8:40,8/30/2017 9:10,39.80545,-86.158997,NA,NA,0,Accident on Illinois St at 27th St.,W 27th St,Indianapolis,Marion,IN,46208-0107,US,US/Eastern,KEYE,8/30/2017 8:53,66.9,NA,87,30.05,5,Calm,NA,NA,Clear,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3788850,Source1,2,12/9/2022 18:38,12/9/2022 19:08,33.824137,-117.509514,33.824348,-117.504019,0.316,Stationary traffic on Cajalco Rd from Temescal Canyon Rd to La Sierra Ave due to accident.,Cajalco Rd,Corona,Riverside,CA,92881,US,US/Pacific,KAJO,12/9/2022 18:56,51,51,71,29.54,10,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3143760,Source2,2,12/21/2017 6:58,12/21/2017 7:27,38.080853,-84.546173,NA,NA,0,Accident on Alexandria Dr near US-421 Leestown Rd.,Alexandria Dr,Lexington,Fayette,KY,40510,US,US/Eastern,KLEX,12/21/2017 6:54,35.1,30.1,54,30.05,10,East,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Night,Night,Day,Day
A-3340683,Source2,2,9/28/2017 15:52,9/28/2017 16:37,33.2761,-111.88858,NA,NA,0,Accident on Germann Rd at Price Rd.,W Germann Rd,Chandler,Maricopa,AZ,85286,US,US/Mountain,KCHD,9/28/2017 15:47,91.4,NA,15,29.82,10,WSW,8.1,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3505002,Source1,3,7/13/2016 5:28,7/13/2016 11:28,26.11696,-80.16858,26.12717,-80.16908,0.706,At SR-842/Broward Blvd/Exit 27 - Accident.,I-95 N,Fort Lauderdale,Broward,FL,33312,US,US/Eastern,KFLL,7/13/2016 5:53,84,NA,79,30.07,10,SE,9.2,NA,Mostly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Day
A-3489713,Source1,4,8/15/2016 9:23,8/15/2016 15:23,34.40609,-77.6612,34.413921,-77.652599,0.73,Closed at US Highway 17 - Road closed due to accident.,Long Leaf Dr,Hampstead,Pender,NC,28443-2411,US,US/Eastern,KILM,8/15/2016 9:53,86,NA,70,30.21,10,SW,6.9,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3347540,Source2,2,7/28/2017 19:50,7/28/2017 20:34,44.95253,-93.082779,NA,NA,1.809999943,Accident on US-52 Northbound from Lafayette Frontage Rd to I-94.,US-10 E,Saint Paul,Ramsey,MN,55101,US,US/Central,KSTP,7/28/2017 19:53,79,NA,48,30.05,10,East,5.8,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3824270,Source1,2,1/26/2023 13:49,1/26/2023 14:23,33.735373,-84.391884,33.736777,-84.391855,0.097,Crash on I-75 Northbound at Central Ave/Fulton St. 1 lane(s) (of 6) blocked.,GA-401 N,Atlanta,Fulton,GA,30315,US,US/Eastern,KATL,1/26/2023 13:52,47,42,48,29.02,10,W,10,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3367927,Source2,2,8/10/2017 9:45,8/10/2017 10:15,43.05228,-76.145531,NA,NA,0,Accident on Burnet Ave at Townsend St.,N Townsend St,Syracuse,Onondaga,NY,13203-2339,US,US/Eastern,KSYR,8/10/2017 9:54,73,NA,73,30.21,10,Calm,NA,NA,Scattered Clouds,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3394370,Source2,2,8/22/2017 9:36,8/22/2017 10:05,45.494053,-122.493073,NA,NA,0,Accident on US-26 Powell Blvd both ways at 166th Ave.,SE Powell Blvd,Portland,Multnomah,OR,97236-1736,US,US/Pacific,KTTD,8/22/2017 9:53,71.1,NA,57,30.04,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3602923,Source1,2,4/26/2017 10:56,4/26/2017 16:56,42.15322,-87.94991,42.15322,-87.94991,0,At Weiland Rd - Accident.,E Lake Cook Rd,Buffalo Grove,Lake,IL,60089,US,US/Central,KPWK,4/26/2017 10:52,69.1,NA,68,29.43,10,SSW,13.8,NA,Overcast,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-4002733,Source1,2,44:06.0,02:06.0,38.890416,-76.958235,38.889947,-76.960217,0.111,Incident on E CAPITOL ST near E CAPITOL ST Drive with caution.,E Capitol St NE,Washington,District of Columbia,DC,20019,US,US/Eastern,KWBC,3/2/2022 16:56,59,59,42,29.65,10,SE,7,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3513445,Source1,4,9/15/2016 16:06,9/15/2016 22:06,33.48846,-112.26376,33.51396,-112.26905,1.788,Closed between Indian School Rd/Exit 4 and Camelback Rd/Exit 5 - Road closed due to accident.,Agua Fria Fwy N,Phoenix,Maricopa,AZ,85037,US,US/Mountain,KGEU,9/15/2016 15:48,96.8,NA,8,29.85,20,South,9.2,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3711289,Source1,2,16:10.0,21:39.0,35.163849,-80.876027,35.165207,-80.876869,0.105,Stationary traffic from Grover Rd to Old Pineville Rd due to accident.,South Blvd,Charlotte,Mecklenburg,NC,28217-4117,US,US/Eastern,KCLT,5/22/2022 15:52,85,85,53,29.32,10,SSW,15,0,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3658307,Source1,2,2/27/2023 21:53,2/28/2023 0:07,42.703081,-73.849992,42.708338,-73.858283,0.556,NYSDOT TMC - Albany: Crash on I-90 westbound On-ramp Exit 2; Washington Avenue (Albany) 1 Right lane and shoulder of 4 lanes closed,Rapp Rd N,Albany,Albany,NY,12205,US,US/Eastern,KALB,2/27/2023 21:51,29,22,92,29.46,0.5,E,7,0.05,Snow,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3472379,Source1,2,11/21/2016 6:52,11/21/2016 12:52,39.41907,-77.48138,39.424705,-77.487633,0.513,Between US-40-ALT/Exit 49 and US-40/Exit 48 - Accident.,I-70 W,Frederick,Frederick,MD,21703,US,US/Eastern,KFDK,11/21/2016 6:55,33.8,22.5,56,29.95,10,WNW,19.6,NA,Overcast,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Day,Day,Day
A-3920440,Source1,2,39:30.0,45:30.0,28.487852,-81.437888,28.505484,-81.422415,1.538,Stationary traffic on I-4 E from Florida's Tpke/Exit 31 (I-4) to FL-423/S John Young Pkwy/Exit 32 (I-4) due to accident.,I-4 E,Orlando,Orange,FL,32839,US,US/Eastern,KORL,6/30/2022 22:53,80,80,79,30,10,SW,3,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3260293,Source2,2,10/22/2017 22:43,10/22/2017 23:13,40.524509,-74.251366,NA,NA,0,Left lane blocked due to accident on Outerbridge Crossing Eastbound at High St.,Outerbridge Crossing,Perth Amboy,Middlesex,NJ,8861,US,US/Eastern,KLDJ,10/22/2017 22:35,61.2,NA,81,30.38,10,Calm,NA,NA,Clear,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3770423,Source1,2,10/6/2022 16:23,10/6/2022 17:41,34.016718,-118.158409,34.016294,-118.158545,0.03,Incident on S ATLANTIC BLVD near E OLYMPIC BLVD Drive with caution.,S Atlantic Blvd,Los Angeles,Los Angeles,CA,90022-4006,US,US/Pacific,KCQT,10/6/2022 16:47,71,71,75,29.77,9,CALM,0,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3721165,Source1,2,1/24/2023 5:31,1/24/2023 6:52,34.480802,-113.341814,34.484793,-113.36094,1.124,Incident on US-93 NB near MOHAVE YAVAPAI COUNTY LINE Right lane blocked. Expect delays.,Joshua Forest Scenic Rd,Lake Havasu City,Mohave,AZ,86406,US,US/Pacific,KEED,1/24/2023 5:56,44,42,40,29.21,10,NNW,5,0,Fair,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Night,Night,Night,Night
A-3563298,Source1,2,2/13/2017 9:03,2/13/2017 15:03,32.93429,-80.04735,32.93089,-80.04552,0.258,At Ashley Phosphate Rd/Exit 209 - Accident.,I-26 W,Charleston,Charleston,SC,29406,US,US/Eastern,KCHS,2/13/2017 8:56,60.1,NA,36,30.12,10,North,13.8,NA,Partly Cloudy,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
A-3193677,Source2,3,11/19/2017 14:11,11/19/2017 14:56,41.551086,-81.603096,NA,NA,0,Right lane closed due to accident on I-90 Westbound at Exit 178 Eddy Rd.,Eddy Rd,Cleveland,Cuyahoga,OH,44108,US,US/Eastern,KBKL,11/19/2017 13:53,37.9,26.1,76,29.83,7,West,27.6,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Day,Day,Day,Day
A-3406041,Source2,2,8/28/2017 19:31,8/28/2017 20:01,30.273026,-92.008148,NA,NA,0,Accident on LA-728-1 Moss St at Pont des Mouton Rd.,E Pont des Mouton Rd,Lafayette,Lafayette,LA,70507-5629,US,US/Central,KLFT,8/28/2017 19:28,75,NA,94,29.79,10,East,9.2,0,Light Rain,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Day,Day,Day,Day
